Subject,Partner,SubTrial,Sex,Age,TrialType,Response,RT,RealOutcome,ScheduledOutcome,GambleAmount,Amount1,Amount2,Certain
158,1,4,0,18,1,,0,,0,-8.75,10.00,-8.75,0.00
158,1,5,0,18,0,,0,,1,3.25,3.25,0.00,1.00
158,1,6,0,18,1,,0,,0,-12.00,6.00,-12.00,0.00
158,1,7,0,18,1,,0,,1,6.00,6.00,-9.00,0.00
158,1,8,0,18,1,,0,,1,12.00,12.00,-18.00,0.00
158,1,9,0,18,1,0,517,3,1,9.00,9.00,-9.00,0.00
158,1,10,0,18,0,,0,,0,0.00,13.00,0.00,6.00
158,1,11,0,18,0,,0,,0,0.00,22.00,0.00,13.00
158,1,12,0,18,0,,0,,1,7.00,7.00,0.00,3.00
158,1,13,0,18,1,0,229,3,1,5.00,5.00,-5.00,0.00
158,1,14,0,18,1,0,354,3,0,-9.00,12.00,-9.00,0.00
158,1,15,0,18,1,,0,,1,4.00,4.00,-4.00,0.00
158,1,16,0,18,0,,0,,0,0.00,8.00,0.00,4.25
158,1,17,0,18,0,,0,,1,10.00,10.00,0.00,6.00
158,1,18,0,18,1,,0,,0,-13.00,8.00,-13.00,0.00
158,1,19,0,18,0,,0,,0,0.00,25.00,0.00,9.00
158,1,20,0,18,1,,0,,1,4.00,4.00,-8.00,0.00
158,1,21,0,18,1,,0,,0,-1.25,2.00,-1.25,0.00
158,1,22,0,18,1,1,1087,1,1,4.00,4.00,-1.00,0.00
158,1,23,0,18,1,,0,,1,8.00,8.00,-9.00,0.00
158,1,24,0,18,1,,0,,0,-18.75,10.00,-18.75,0.00
158,1,25,0,18,0,,0,,0,0.00,12.00,0.00,4.00
158,1,26,0,18,1,,0,,1,8.00,8.00,-2.00,0.00
158,1,27,0,18,1,,0,,0,-7.00,8.00,-7.00,0.00
158,1,28,0,18,0,,0,,1,4.00,4.00,0.00,2.25
158,1,29,0,18,1,,0,,1,5.00,5.00,-8.13,0.00
158,1,30,0,18,1,0,460,3,0,-4.38,5.00,-4.38,0.00
158,1,1,0,18,0,,0,,0,0.00,17.00,0.00,10.00
158,1,2,0,18,1,,0,,1,5.00,5.00,-3.13,0.00
158,1,3,0,18,1,,0,,1,9.00,9.00,-4.50,0.00
158,1,4,0,18,1,,0,,0,-9.38,5.00,-9.38,0.00
158,1,5,0,18,1,,0,,0,-18.00,9.00,-18.00,0.00
158,1,6,0,18,1,,0,,1,2.00,2.00,-3.25,0.00
158,1,7,0,18,0,,0,,0,0.00,7.00,0.00,4.00
158,1,8,0,18,1,,0,,0,-3.75,10.00,-3.75,0.00
158,1,9,0,18,1,,0,,1,12.00,12.00,-24.00,0.00
158,1,10,0,18,1,0,429,3,1,4.00,4.00,-7.00,0.00
158,1,11,0,18,0,1,274,0,0,0.00,11.00,0.00,6.00
158,1,12,0,18,1,,0,,0,-13.75,10.00,-13.75,0.00
158,1,13,0,18,1,1,54,1,1,2.00,2.00,-0.75,0.00
158,1,14,0,18,1,,0,,1,8.00,8.00,-5.00,0.00
158,1,15,0,18,1,,0,,0,-15.00,8.00,-15.00,0.00
158,1,16,0,18,1,,0,,0,-5.00,4.00,-5.00,0.00
158,1,17,0,18,0,1,1132,1,1,13.00,13.00,0.00,5.00
158,1,18,0,18,1,,0,,0,-2.25,2.00,-2.25,0.00
158,1,19,0,18,1,,0,,1,8.00,8.00,-6.00,0.00
158,1,20,0,18,0,,0,,1,4.00,4.00,0.00,2.00
158,1,21,0,18,0,,0,,1,24.00,24.00,0.00,12.00
158,1,22,0,18,1,,0,,0,-15.00,12.00,-15.00,0.00
158,1,23,0,18,0,,0,,1,22.00,22.00,0.00,10.00
158,1,24,0,18,0,,0,,0,0.00,30.00,0.00,12.00
158,1,25,0,18,1,,0,,0,-2.00,4.00,-2.00,0.00
158,1,26,0,18,1,1,102,1,1,6.00,6.00,-4.50,0.00
158,1,27,0,18,1,0,1965,3,0,-6.00,6.00,-6.00,0.00
158,1,28,0,18,1,0,11,3,1,6.00,6.00,-10.50,0.00
158,1,29,0,18,0,,0,,0,0.00,8.00,0.00,3.00
158,1,30,0,18,1,,0,,1,12.00,12.00,-6.00,0.00
158,1,1,0,18,1,,0,,1,12.00,12.00,-21.00,0.00
158,1,2,0,18,0,,0,,0,0.00,28.00,0.00,13.00
158,1,3,0,18,1,1,159,1,1,6.00,6.00,-1.50,0.00
158,1,4,0,18,1,,0,,0,-11.00,8.00,-11.00,0.00
158,1,5,0,18,1,,0,,0,-3.00,6.00,-3.00,0.00
158,1,6,0,18,0,,0,,1,25.00,25.00,0.00,10.00
158,1,7,0,18,1,0,364,3,0,-11.25,10.00,-11.25,0.00
158,1,8,0,18,1,,0,,0,-1.88,5.00,-1.88,0.00
158,1,9,0,18,1,,0,,1,5.00,5.00,-2.50,0.00
158,1,10,0,18,1,,0,,0,-13.50,9.00,-13.50,0.00
158,1,11,0,18,0,,0,,1,19.00,19.00,0.00,8.00
158,1,12,0,18,1,,0,,1,9.00,9.00,-2.25,0.00
158,1,13,0,18,1,,0,,0,-2.75,2.00,-2.75,0.00
158,1,14,0,18,1,,0,,1,10.00,10.00,-6.25,0.00
158,1,15,0,18,1,,0,,1,4.00,4.00,-6.00,0.00
158,1,16,0,18,1,,0,,0,-3.00,12.00,-3.00,0.00
158,1,17,0,18,1,,0,,1,10.00,10.00,-16.25,0.00
158,1,18,0,18,0,1,442,0,0,0.00,12.00,0.00,5.00
158,1,19,0,18,1,,0,,0,-11.25,9.00,-11.25,0.00
158,1,20,0,18,1,,0,,1,4.00,4.00,-3.00,0.00
158,1,21,0,18,1,,0,,1,5.00,5.00,-6.88,0.00
158,1,22,0,18,1,,0,,0,-6.75,9.00,-6.75,0.00
158,1,23,0,18,1,,0,,0,-12.00,12.00,-12.00,0.00
158,1,24,0,18,1,,0,,1,2.00,2.00,-1.75,0.00
158,1,25,0,18,0,,0,,0,0.00,5.00,0.00,3.00
158,1,26,0,18,0,,0,,1,5.00,5.00,0.00,2.00
158,1,27,0,18,0,,0,,0,0.00,26.00,0.00,10.00
158,1,28,0,18,1,,0,,0,-5.63,5.00,-5.63,0.00
158,1,29,0,18,1,,0,,1,6.00,6.00,-7.50,0.00
158,1,30,0,18,1,,0,,1,8.00,8.00,-3.00,0.00
159,0,1,1,18,0,0,861,3,1,10.00,10.00,0.00,6.00
159,0,2,1,18,1,0,403,3,0,-15.75,9.00,-15.75,0.00
159,0,3,1,18,1,1,409,0,0,-8.75,10.00,-8.75,0.00
159,0,4,1,18,1,0,1126,3,1,8.00,8.00,-2.00,0.00
159,0,5,1,18,1,0,499,3,0,-12.00,6.00,-12.00,0.00
159,0,6,1,18,1,0,298,3,0,-18.75,10.00,-18.75,0.00
159,0,7,1,18,1,1,839,1,1,5.00,5.00,-8.13,0.00
159,0,8,1,18,0,1,732,0,0,0.00,12.00,0.00,4.00
159,0,9,1,18,1,1,969,1,1,9.00,9.00,-9.00,0.00
159,0,10,1,18,0,0,479,3,0,0.00,22.00,0.00,13.00
159,0,11,1,18,1,0,629,3,0,-7.00,8.00,-7.00,0.00
159,0,12,1,18,1,0,282,3,1,4.00,4.00,-8.00,0.00
159,0,13,1,18,0,1,256,1,1,25.00,25.00,0.00,9.00
159,0,14,1,18,1,0,821,3,0,-3.75,2.00,-3.75,0.00
159,0,15,1,18,1,1,387,1,1,2.00,2.00,-1.25,0.00
159,0,16,1,18,1,0,409,3,1,6.00,6.00,-9.00,0.00
159,0,17,1,18,0,1,278,1,1,13.00,13.00,0.00,6.00
159,0,18,1,18,1,0,52,3,0,-4.00,4.00,-4.00,0.00
159,0,19,1,18,0,1,82,1,1,7.00,7.00,0.00,3.00
159,0,20,1,18,0,1,704,1,1,3.25,3.25,0.00,1.00
159,0,21,1,18,1,1,550,1,1,4.00,4.00,-1.00,0.00
159,0,22,1,18,0,1,834,0,0,0.00,8.00,0.00,4.25
159,0,23,1,18,0,1,760,0,0,0.00,17.00,0.00,9.00
159,0,24,1,18,1,0,462,3,1,12.00,12.00,-18.00,0.00
159,0,25,1,18,1,1,1956,0,0,-5.00,5.00,-5.00,0.00
159,0,26,1,18,0,1,312,1,1,4.00,4.00,0.00,2.25
159,0,27,1,18,1,1,1366,0,0,-9.00,12.00,-9.00,0.00
159,0,28,1,18,1,1,420,1,1,8.00,8.00,-9.00,0.00
159,0,29,1,18,1,0,346,3,0,-4.38,5.00,-4.38,0.00
159,0,30,1,18,1,0,344,3,0,-13.00,8.00,-13.00,0.00
159,0,1,1,18,1,0,1030,3,0,-2.25,2.00,-2.25,0.00
159,0,2,1,18,1,0,587,3,1,6.00,6.00,-4.50,0.00
159,0,3,1,18,1,0,753,3,1,2.00,2.00,-3.25,0.00
159,0,4,1,18,0,1,351,0,0,0.00,22.00,0.00,10.00
159,0,5,1,18,1,0,308,3,1,9.00,9.00,-4.50,0.00
159,0,6,1,18,0,,0,,1,17.00,17.00,0.00,10.00
159,0,7,1,18,0,1,383,1,1,4.00,4.00,0.00,2.00
159,0,8,1,18,1,0,845,3,0,-2.00,4.00,-2.00,0.00
159,0,9,1,18,0,1,970,1,1,11.00,11.00,0.00,6.00
159,0,10,1,18,0,1,567,0,0,0.00,7.00,0.00,4.00
159,0,11,1,18,1,0,525,3,0,-3.75,10.00,-3.75,0.00
159,0,12,1,18,1,0,451,3,1,12.00,12.00,-24.00,0.00
159,0,13,1,18,1,,0,,0,-10.50,6.00,-10.50,0.00
159,0,14,1,18,1,0,574,3,0,-9.38,5.00,-9.38,0.00
159,0,15,1,18,1,0,323,3,1,8.00,8.00,-5.00,0.00
159,0,16,1,18,1,1,801,1,1,5.00,5.00,-3.13,0.00
159,0,17,1,18,0,1,303,0,0,0.00,30.00,0.00,12.00
159,0,18,1,18,1,0,732,3,1,4.00,4.00,-7.00,0.00
159,0,19,1,18,1,0,346,3,1,10.00,10.00,-13.75,0.00
159,0,20,1,18,1,0,744,3,0,-15.00,8.00,-15.00,0.00
159,0,21,1,18,0,0,493,3,1,24.00,24.00,0.00,12.00
159,0,22,1,18,1,0,619,3,0,-15.00,12.00,-15.00,0.00
159,0,23,1,18,1,0,384,3,0,-18.00,9.00,-18.00,0.00
159,0,24,1,18,0,1,669,1,1,13.00,13.00,0.00,5.00
159,0,25,1,18,1,1,923,1,1,2.00,2.00,-0.75,0.00
159,0,26,1,18,1,1,833,0,0,-6.00,12.00,-6.00,0.00
159,0,27,1,18,0,,0,,0,0.00,8.00,0.00,3.00
159,0,28,1,18,1,0,436,3,1,8.00,8.00,-6.00,0.00
159,0,29,1,18,1,0,778,3,0,-5.00,4.00,-5.00,0.00
159,0,30,1,18,1,0,744,3,0,-6.00,6.00,-6.00,0.00
159,0,1,1,18,1,0,1299,3,1,9.00,9.00,-11.25,0.00
159,0,2,1,18,1,0,800,3,1,12.00,12.00,-21.00,0.00
159,0,3,1,18,1,0,461,3,1,5.00,5.00,-6.88,0.00
159,0,4,1,18,1,1,667,0,0,-3.00,12.00,-3.00,0.00
159,0,5,1,18,0,1,409,1,1,5.00,5.00,0.00,2.00
159,0,6,1,18,1,0,1151,3,0,-6.75,9.00,-6.75,0.00
159,0,7,1,18,0,,0,,0,0.00,26.00,0.00,10.00
159,0,8,1,18,1,0,1106,3,1,8.00,8.00,-3.00,0.00
159,0,9,1,18,0,0,1440,3,1,19.00,19.00,0.00,8.00
159,0,10,1,18,0,0,718,3,0,0.00,25.00,0.00,10.00
159,0,11,1,18,1,1,164,0,0,-1.88,5.00,-1.88,0.00
159,0,12,1,18,1,0,617,3,0,-2.75,2.00,-2.75,0.00
159,0,13,1,18,1,0,1031,3,1,2.00,2.00,-1.75,0.00
159,0,14,1,18,1,0,556,3,0,-11.25,10.00,-11.25,0.00
159,0,15,1,18,0,0,490,3,0,0.00,5.00,0.00,3.00
159,0,16,1,18,1,0,775,3,1,9.00,9.00,-2.25,0.00
159,0,17,1,18,1,0,940,3,0,-11.00,8.00,-11.00,0.00
159,0,18,1,18,1,0,522,3,1,4.00,4.00,-3.00,0.00
159,0,19,1,18,1,0,441,3,1,6.00,6.00,-1.50,0.00
159,0,20,1,18,1,0,910,3,0,-13.50,9.00,-13.50,0.00
159,0,21,1,18,1,1,739,0,0,-5.63,5.00,-5.63,0.00
159,0,22,1,18,1,1,944,0,0,-3.00,6.00,-3.00,0.00
159,0,23,1,18,1,0,574,3,1,10.00,10.00,-16.25,0.00
159,0,24,1,18,1,1,636,1,1,5.00,5.00,-2.50,0.00
159,0,25,1,18,0,0,1881,3,0,0.00,28.00,0.00,13.00
159,0,26,1,18,1,0,1406,3,1,10.00,10.00,-6.25,0.00
159,0,27,1,18,0,1,613,0,0,0.00,12.00,0.00,5.00
159,0,28,1,18,1,0,1083,3,0,-12.00,12.00,-12.00,0.00
159,0,29,1,18,1,0,400,3,1,4.00,4.00,-6.00,0.00
159,0,30,1,18,1,0,917,3,1,6.00,6.00,-7.50,0.00
159,-1,1,1,18,1,0,812,3,1,8.00,8.00,-9.00,0.00
159,-1,2,1,18,1,0,346,3,0,-3.75,2.00,-3.75,0.00
159,-1,3,1,18,0,0,670,3,1,12.00,12.00,0.00,4.00
159,-1,4,1,18,0,1,916,0,0,0.00,22.00,0.00,13.00
159,-1,5,1,18,1,,0,,0,-4.38,5.00,-4.38,0.00
159,-1,6,1,18,1,,0,,0,-18.75,10.00,-18.75,0.00
159,-1,7,1,18,1,,0,,1,9.00,9.00,-9.00,0.00
159,-1,8,1,18,1,1,658,0,0,-1.25,2.00,-1.25,0.00
159,-1,9,1,18,1,0,800,3,1,4.00,4.00,-1.00,0.00
159,-1,10,1,18,1,0,286,3,0,-13.00,8.00,-13.00,0.00
159,-1,11,1,18,1,1,300,1,1,8.00,8.00,-2.00,0.00
159,-1,12,1,18,1,,0,,0,-12.00,6.00,-12.00,0.00
159,-1,13,1,18,1,,0,,0,-9.00,12.00,-9.00,0.00
159,-1,14,1,18,1,1,1091,1,1,6.00,6.00,-9.00,0.00
159,-1,15,1,18,0,0,474,3,1,3.25,3.25,0.00,1.00
159,-1,16,1,18,0,0,390,3,1,7.00,7.00,0.00,3.00
159,-1,17,1,18,1,0,508,3,0,-7.00,8.00,-7.00,0.00
159,-1,18,1,18,0,0,9,3,1,25.00,25.00,0.00,9.00
159,-1,19,1,18,0,0,271,3,0,0.00,8.00,0.00,4.25
159,-1,20,1,18,1,1,909,0,0,-8.75,10.00,-8.75,0.00
159,-1,21,1,18,1,1,1090,1,1,4.00,4.00,-8.00,0.00
159,-1,22,1,18,0,1,608,0,0,0.00,17.00,0.00,9.00
159,-1,23,1,18,1,1,799,1,1,12.00,12.00,-18.00,0.00
159,-1,24,1,18,0,1,444,1,1,10.00,10.00,0.00,6.00
159,-1,25,1,18,0,1,841,0,0,0.00,13.00,0.00,6.00
159,-1,26,1,18,1,0,526,3,0,-15.75,9.00,-15.75,0.00
159,-1,27,1,18,1,0,1052,3,1,5.00,5.00,-8.13,0.00
159,-1,28,1,18,1,0,642,3,1,4.00,4.00,-4.00,0.00
159,-1,29,1,18,0,0,648,3,1,4.00,4.00,0.00,2.25
159,-1,30,1,18,1,0,477,3,0,-5.00,5.00,-5.00,0.00
159,-1,1,1,18,0,1,746,0,0,0.00,30.00,0.00,12.00
159,-1,2,1,18,1,,0,,0,-6.00,12.00,-6.00,0.00
159,-1,3,1,18,1,0,429,3,1,4.00,4.00,-5.00,0.00
159,-1,4,1,18,0,1,474,0,0,0.00,17.00,0.00,10.00
159,-1,5,1,18,1,0,680,3,1,2.00,2.00,-3.25,0.00
159,-1,6,1,18,1,0,862,3,0,-6.00,6.00,-6.00,0.00
159,-1,7,1,18,1,0,420,3,1,6.00,6.00,-4.50,0.00
159,-1,8,1,18,1,0,441,3,0,-2.00,4.00,-2.00,0.00
159,-1,9,1,18,0,0,407,3,1,4.00,4.00,0.00,2.00
159,-1,10,1,18,1,0,532,3,1,9.00,9.00,-4.50,0.00
159,-1,11,1,18,1,0,338,3,0,-24.00,12.00,-24.00,0.00
159,-1,12,1,18,0,0,296,3,1,22.00,22.00,0.00,10.00
159,-1,13,1,18,1,0,317,3,1,4.00,4.00,-7.00,0.00
159,-1,14,1,18,1,1,939,1,1,2.00,2.00,-0.75,0.00
159,-1,15,1,18,1,1,1017,0,0,-2.25,2.00,-2.25,0.00
159,-1,16,1,18,1,0,447,3,0,-9.38,5.00,-9.38,0.00
159,-1,17,1,18,1,0,355,3,0,-15.00,8.00,-15.00,0.00
159,-1,18,1,18,1,1,929,1,1,8.00,8.00,-5.00,0.00
159,-1,19,1,18,1,0,599,3,1,10.00,10.00,-13.75,0.00
159,-1,20,1,18,0,1,372,0,0,0.00,8.00,0.00,3.00
159,-1,21,1,18,1,,0,,1,8.00,8.00,-6.00,0.00
159,-1,22,1,18,0,1,263,1,1,13.00,13.00,0.00,5.00
159,-1,23,1,18,0,,0,,1,24.00,24.00,0.00,12.00
159,-1,24,1,18,1,,0,,0,-18.00,9.00,-18.00,0.00
159,-1,25,1,18,0,,0,,0,0.00,7.00,0.00,4.00
159,-1,26,1,18,1,0,325,3,0,-3.75,10.00,-3.75,0.00
159,-1,27,1,18,1,0,283,3,1,5.00,5.00,-3.13,0.00
159,-1,28,1,18,1,0,529,3,0,-15.00,12.00,-15.00,0.00
159,-1,29,1,18,1,0,807,3,0,-10.50,6.00,-10.50,0.00
159,-1,30,1,18,0,1,445,1,1,11.00,11.00,0.00,6.00
159,-1,1,1,18,1,0,803,3,1,9.00,9.00,-11.25,0.00
159,-1,2,1,18,1,0,288,3,1,6.00,6.00,-7.50,0.00
159,-1,3,1,18,1,1,710,0,0,-21.00,12.00,-21.00,0.00
159,-1,4,1,18,0,1,444,1,1,19.00,19.00,0.00,8.00
159,-1,5,1,18,0,0,337,3,0,0.00,12.00,0.00,5.00
159,-1,6,1,18,1,0,783,3,0,-13.50,9.00,-13.50,0.00
159,-1,7,1,18,1,1,996,1,1,10.00,10.00,-16.25,0.00
159,-1,8,1,18,1,1,418,0,0,-3.00,6.00,-3.00,0.00
159,-1,9,1,18,1,0,335,3,0,-12.00,12.00,-12.00,0.00
159,-1,10,1,18,1,0,429,3,1,5.00,5.00,-6.88,0.00
159,-1,11,1,18,1,0,786,3,0,-2.75,2.00,-2.75,0.00
159,-1,12,1,18,1,0,529,3,0,-3.00,12.00,-3.00,0.00
159,-1,13,1,18,1,0,887,3,1,5.00,5.00,-2.50,0.00
159,-1,14,1,18,1,0,604,3,0,-5.63,5.00,-5.63,0.00
159,-1,15,1,18,1,1,393,0,0,-3.00,4.00,-3.00,0.00
159,-1,16,1,18,1,0,439,3,1,4.00,4.00,-6.00,0.00
159,-1,17,1,18,0,0,1605,3,1,5.00,5.00,0.00,2.00
159,-1,18,1,18,1,0,1418,3,1,9.00,9.00,-2.25,0.00
159,-1,19,1,18,0,0,992,3,0,0.00,26.00,0.00,10.00
159,-1,20,1,18,1,1,502,1,1,6.00,6.00,-1.50,0.00
159,-1,21,1,18,1,1,1412,1,1,10.00,10.00,-6.25,0.00
159,-1,22,1,18,1,1,618,0,0,-6.75,9.00,-6.75,0.00
159,-1,23,1,18,1,1,767,1,1,8.00,8.00,-3.00,0.00
159,-1,24,1,18,1,1,860,0,0,-11.25,10.00,-11.25,0.00
159,-1,25,1,18,0,1,682,1,1,5.00,5.00,0.00,3.00
159,-1,26,1,18,1,1,904,1,1,2.00,2.00,-1.75,0.00
159,-1,27,1,18,0,0,884,3,0,0.00,28.00,0.00,13.00
159,-1,28,1,18,1,1,746,1,1,8.00,8.00,-11.00,0.00
159,-1,29,1,18,0,1,831,0,0,0.00,25.00,0.00,10.00
159,-1,30,1,18,1,0,1005,3,0,-1.88,5.00,-1.88,0.00
159,1,1,1,18,1,0,1003,3,0,-3.75,2.00,-3.75,0.00
159,1,2,1,18,0,1,473,1,1,17.00,17.00,0.00,9.00
159,1,3,1,18,1,1,431,0,0,-15.75,9.00,-15.75,0.00
159,1,4,1,18,1,1,956,0,0,-8.75,10.00,-8.75,0.00
159,1,5,1,18,0,,0,,1,3.25,3.25,0.00,1.00
159,1,6,1,18,1,1,478,0,0,-12.00,6.00,-12.00,0.00
159,1,7,1,18,1,1,868,1,1,6.00,6.00,-9.00,0.00
159,1,8,1,18,1,1,427,1,1,12.00,12.00,-18.00,0.00
159,1,9,1,18,1,,0,,1,9.00,9.00,-9.00,0.00
159,1,10,1,18,0,1,398,0,0,0.00,13.00,0.00,6.00
159,1,11,1,18,0,0,643,3,0,0.00,22.00,0.00,13.00
159,1,12,1,18,0,1,545,1,1,7.00,7.00,0.00,3.00
159,1,13,1,18,1,0,503,3,1,5.00,5.00,-5.00,0.00
159,1,14,1,18,1,1,1012,0,0,-9.00,12.00,-9.00,0.00
159,1,15,1,18,1,1,794,1,1,4.00,4.00,-4.00,0.00
159,1,16,1,18,0,0,944,3,0,0.00,8.00,0.00,4.25
159,1,17,1,18,0,1,334,1,1,10.00,10.00,0.00,6.00
159,1,18,1,18,1,1,684,0,0,-13.00,8.00,-13.00,0.00
159,1,19,1,18,0,0,977,3,0,0.00,25.00,0.00,9.00
159,1,20,1,18,1,,0,,1,4.00,4.00,-8.00,0.00
159,1,21,1,18,1,0,1316,3,0,-1.25,2.00,-1.25,0.00
159,1,22,1,18,1,0,762,3,1,4.00,4.00,-1.00,0.00
159,1,23,1,18,1,1,999,1,1,8.00,8.00,-9.00,0.00
159,1,24,1,18,1,0,1013,3,0,-18.75,10.00,-18.75,0.00
159,1,25,1,18,0,1,402,0,0,0.00,12.00,0.00,4.00
159,1,26,1,18,1,0,1320,3,1,8.00,8.00,-2.00,0.00
159,1,27,1,18,1,,0,,0,-7.00,8.00,-7.00,0.00
159,1,28,1,18,0,1,402,1,1,4.00,4.00,0.00,2.25
159,1,29,1,18,1,0,959,3,1,5.00,5.00,-8.13,0.00
159,1,30,1,18,1,1,302,0,0,-4.38,5.00,-4.38,0.00
159,1,1,1,18,0,0,1803,3,0,0.00,17.00,0.00,10.00
159,1,2,1,18,1,1,648,1,1,5.00,5.00,-3.13,0.00
159,1,3,1,18,1,1,838,1,1,9.00,9.00,-4.50,0.00
159,1,4,1,18,1,1,547,0,0,-9.38,5.00,-9.38,0.00
159,1,5,1,18,1,,0,,0,-18.00,9.00,-18.00,0.00
159,1,6,1,18,1,1,382,1,1,2.00,2.00,-3.25,0.00
159,1,7,1,18,0,1,1708,0,0,0.00,7.00,0.00,4.00
159,1,8,1,18,1,1,745,0,0,-3.75,10.00,-3.75,0.00
159,1,9,1,18,1,1,639,1,1,12.00,12.00,-24.00,0.00
159,1,10,1,18,1,1,412,1,1,4.00,4.00,-7.00,0.00
159,1,11,1,18,0,1,369,0,0,0.00,11.00,0.00,6.00
159,1,12,1,18,1,1,808,0,0,-13.75,10.00,-13.75,0.00
159,1,13,1,18,1,,0,,1,2.00,2.00,-0.75,0.00
159,1,14,1,18,1,1,516,1,1,8.00,8.00,-5.00,0.00
159,1,15,1,18,1,1,730,0,0,-15.00,8.00,-15.00,0.00
159,1,16,1,18,1,1,407,0,0,-5.00,4.00,-5.00,0.00
159,1,17,1,18,0,1,1412,1,1,13.00,13.00,0.00,5.00
159,1,18,1,18,1,1,418,0,0,-2.25,2.00,-2.25,0.00
159,1,19,1,18,1,,0,,1,8.00,8.00,-6.00,0.00
159,1,20,1,18,0,,0,,1,4.00,4.00,0.00,2.00
159,1,21,1,18,0,0,875,3,1,24.00,24.00,0.00,12.00
159,1,22,1,18,1,1,584,0,0,-15.00,12.00,-15.00,0.00
159,1,23,1,18,0,,0,,1,22.00,22.00,0.00,10.00
159,1,24,1,18,0,1,875,0,0,0.00,30.00,0.00,12.00
159,1,25,1,18,1,1,472,0,0,-2.00,4.00,-2.00,0.00
159,1,26,1,18,1,1,422,1,1,6.00,6.00,-4.50,0.00
159,1,27,1,18,1,0,868,3,0,-6.00,6.00,-6.00,0.00
159,1,28,1,18,1,0,394,3,1,6.00,6.00,-10.50,0.00
159,1,29,1,18,0,1,823,0,0,0.00,8.00,0.00,3.00
159,1,30,1,18,1,1,580,1,1,12.00,12.00,-6.00,0.00
159,1,1,1,18,1,1,843,1,1,12.00,12.00,-21.00,0.00
159,1,2,1,18,0,1,321,0,0,0.00,28.00,0.00,13.00
159,1,3,1,18,1,1,1846,1,1,6.00,6.00,-1.50,0.00
159,1,4,1,18,1,1,811,0,0,-11.00,8.00,-11.00,0.00
159,1,5,1,18,1,1,321,0,0,-3.00,6.00,-3.00,0.00
159,1,6,1,18,0,1,575,1,1,25.00,25.00,0.00,10.00
159,1,7,1,18,1,0,685,3,0,-11.25,10.00,-11.25,0.00
159,1,8,1,18,1,1,698,0,0,-1.88,5.00,-1.88,0.00
159,1,9,1,18,1,1,24,1,1,5.00,5.00,-2.50,0.00
159,1,10,1,18,1,1,358,0,0,-13.50,9.00,-13.50,0.00
159,1,11,1,18,0,1,372,1,1,19.00,19.00,0.00,8.00
159,1,12,1,18,1,1,954,1,1,9.00,9.00,-2.25,0.00
159,1,13,1,18,1,1,423,0,0,-2.75,2.00,-2.75,0.00
159,1,14,1,18,1,1,461,1,1,10.00,10.00,-6.25,0.00
159,1,15,1,18,1,1,258,1,1,4.00,4.00,-6.00,0.00
159,1,16,1,18,1,1,576,0,0,-3.00,12.00,-3.00,0.00
159,1,17,1,18,1,1,534,1,1,10.00,10.00,-16.25,0.00
159,1,18,1,18,0,1,683,0,0,0.00,12.00,0.00,5.00
159,1,19,1,18,1,1,497,0,0,-11.25,9.00,-11.25,0.00
159,1,20,1,18,1,1,352,1,1,4.00,4.00,-3.00,0.00
159,1,21,1,18,1,1,1053,1,1,5.00,5.00,-6.88,0.00
159,1,22,1,18,1,1,561,0,0,-6.75,9.00,-6.75,0.00
159,1,23,1,18,1,1,895,0,0,-12.00,12.00,-12.00,0.00
159,1,24,1,18,1,1,1029,1,1,2.00,2.00,-1.75,0.00
159,1,25,1,18,0,0,898,3,0,0.00,5.00,0.00,3.00
159,1,26,1,18,0,1,528,1,1,5.00,5.00,0.00,2.00
159,1,27,1,18,0,1,725,0,0,0.00,26.00,0.00,10.00
159,1,28,1,18,1,0,674,3,0,-5.63,5.00,-5.63,0.00
159,1,29,1,18,1,1,1080,1,1,6.00,6.00,-7.50,0.00
159,1,30,1,18,1,1,302,1,1,8.00,8.00,-3.00,0.00
160,0,1,0,19,0,1,884,1,1,10.00,10.00,0.00,6.00
160,0,2,0,19,1,,0,,0,-15.75,9.00,-15.75,0.00
160,0,3,0,19,1,0,1423,3,0,-8.75,10.00,-8.75,0.00
160,0,4,0,19,1,1,453,1,1,8.00,8.00,-2.00,0.00
160,0,5,0,19,1,0,1018,3,0,-12.00,6.00,-12.00,0.00
160,0,6,0,19,1,1,1351,0,0,-18.75,10.00,-18.75,0.00
160,0,7,0,19,1,,0,,1,5.00,5.00,-8.13,0.00
160,0,8,0,19,0,1,371,0,0,0.00,12.00,0.00,4.00
160,0,9,0,19,1,0,777,3,1,9.00,9.00,-9.00,0.00
160,0,10,0,19,0,1,638,0,0,0.00,22.00,0.00,13.00
160,0,11,0,19,1,0,1260,3,0,-7.00,8.00,-7.00,0.00
160,0,12,0,19,1,0,338,3,1,4.00,4.00,-8.00,0.00
160,0,13,0,19,0,1,582,1,1,25.00,25.00,0.00,9.00
160,0,14,0,19,1,0,763,3,0,-3.75,2.00,-3.75,0.00
160,0,15,0,19,1,0,298,3,1,2.00,2.00,-1.25,0.00
160,0,16,0,19,1,0,1143,3,1,6.00,6.00,-9.00,0.00
160,0,17,0,19,0,1,653,1,1,13.00,13.00,0.00,6.00
160,0,18,0,19,1,0,914,3,0,-4.00,4.00,-4.00,0.00
160,0,19,0,19,0,1,288,1,1,7.00,7.00,0.00,3.00
160,0,20,0,19,0,1,1230,1,1,3.25,3.25,0.00,1.00
